82.34072324981416%,600.6771032810211
82.29043683589138%,610.6901178359985
82.23796405614587%,620.7035942077637
82.18549127640037%,630.7149369716644
82.10896847260484%,640.726713180542
82.05649569285933%,650.7397503852844
82.00402291311383%,660.7498769760132
81.95155013336831%,670.759993314743
81.92531374349556%,680.7730510234833
81.87502732957279%,690.78306889534
81.82255454982727%,700.7935445308685
81.77008177008177%,710.8066794872284
81.71760899033626%,720.8198575973511
81.66732257641348%,730.8298892974854
81.61484979666798%,740.8400330543518
81.56237701692247%,750.8533298969269
81.50990423717697%,760.8665075302124
81.45961782325419%,770.8771843910217
81.40714504350868%,780.8897058963776
81.35467226376318%,790.8998417854309
81.30219948401766%,800.9106106758118
81.27814945996764%,810.923327922821
81.22567668022214%,820.9364786148071
81.17320390047662%,830.9464340209961
81.12073112073112%,840.9604065418243
81.06825834098561%,850.9732298851013
81.01797192706283%,860.9830055236816
80.96549914731733%,870.993045091629
80.91302636757182%,881.0032184123993
80.86055358782632%,891.0136620998383
80.81026717390354%,901.0251123905182
80.75779439415803%,911.0363149642944
80.70532161441253%,921.0463557243347
80.65284883466701%,931.0565781593323
80.60256242074423%,941.0664446353912
80.52385325112598%,951.0763339996338
80.47138047138047%,961.0877447128296
80.4210940574577%,971.0996870994568
80.3686212777122%,981.1099007129669
80.31614849796668%,991.1197826862335
80.26367571822118%,1001.1297392845154
80.21338930429839%,1011.1398696899414
80.16091652455289%,1021.150041103363
80.08220735493462%,1031.1632220745087
80.02973457518912%,1041.1732485294342
79.97944816126635%,1051.1863651275635
79.92697538152083%,1061.1964132785797
79.87450260177533%,1071.2063851356506
79.82202982202982%,1081.2167270183563
79.77174340810704%,1091.229938030243
79.69303423848878%,1101.239694595337
79.64056145874328%,1111.2501020431519
79.5902750448205%,1121.2630553245544
79.51156587520224%,1131.2730116844177
79.45909309545674%,1141.2834303379059
79.40662031571122%,1151.2962868213654
79.35633390178845%,1161.3063807487488
79.27762473217018%,1171.3169810771942
79.25138834229743%,1181.3298134803772
79.17267917267917%,1191.3398962020874
79.12239275875639%,1201.3503839969635
79.06991997901089%,1211.3630130290985
78.99121080939263%,1221.3730206489563
78.94092439546985%,1231.383504152298
78.88845161572435%,1241.396552324295
78.83597883597884%,1251.40984582901
78.75726966636057%,1261.422872543335
78.7069832524378%,1271.43314909935
78.6545104726923%,1281.4429976940155
78.57580130307403%,1291.4540293216705
78.52551488915125%,1301.4669561386108
78.47304210940574%,1311.4797446727753
78.42056932966024%,1321.4896249771118
78.34186016004197%,1331.5002989768982
78.2915737461192%,1341.5131974220276
78.2391009663737%,1351.5228638648987
78.18662818662818%,1361.5332102775574
78.13415540688268%,1371.546415567398
78.05763260308714%,1381.5565345287323
78.00515982334164%,1391.5665953159332
77.95268704359613%,1401.5796394348145
77.90240062967335%,1411.58984541893
77.8236914600551%,1421.6033155918121
77.77121868030959%,1431.6167876720428
77.71874590056409%,1441.6297438144684
77.66845948664131%,1451.6395931243896
77.6159867068958%,1461.6497840881348
77.53727753727753%,1471.6596415042877
77.48480475753203%,1481.6701381206512
77.43451834360926%,1491.6835350990295
77.38204556386374%,1501.69642329216
77.32957278411824%,1511.7063248157501
77.25304998032271%,1521.7165913581848
77.2005772005772%,1531.729725599289
77.1481044208317%,1541.7405557632446
77.09563164108619%,1551.753600358963
77.04534522716341%,1561.7674152851105
76.96663605754514%,1571.7805542945862
76.91416327779964%,1581.7930309772491
76.86169049805413%,1591.8032476902008
76.81140408413135%,1601.8172988891602
76.73269491451309%,1611.8297452926636
76.68022213476759%,1621.843168258667
76.62993572084481%,1631.8530185222626
76.5774629410993%,1641.8631792068481
76.5249901613538%,1651.8763856887817
76.44628099173553%,1661.8863384723663
76.39599457781276%,1671.8964190483093
76.34352179806726%,1681.9064273834229
76.29104901832174%,1691.9174575805664
76.21233984870348%,1701.9298219680786
76.1620534347807%,1711.944006204605
76.1095806550352%,1721.9568309783936
76.05710787528969%,1731.9695959091187
76.00463509554419%,1741.979733467102
75.95434868162141%,1751.9896848201752
75.87563951200315%,1762.003291130066
75.82316673225765%,1772.0174317359924
75.77288031833487%,1782.0308287143707
75.72040753858936%,1792.0432703495026
75.66793475884386%,1802.0562739372253
75.58922558922559%,1812.0665316581726
75.53893917530281%,1822.076396226883
75.4864663955573%,1832.086797952652
75.4339936158118%,1842.1004700660706
75.38152083606629%,1852.1130938529968
75.33123442214351%,1862.1230626106262
75.25252525252525%,1872.1376588344574
75.20005247277975%,1882.1500487327576
75.14976605885697%,1892.1630554199219
75.09729327911145%,1902.1729228496552
75.04482049936595%,1912.182955980301
74.99234771962044%,1922.1929411888123
74.91582491582491%,1932.2029581069946
74.86335213607941%,1942.2153086662292
74.8108793563339%,1952.226574420929
74.7584065765884%,1962.2397198677063
74.70812016266562%,1972.249632358551
74.65564738292011%,1982.2593216896057
74.60317460317461%,1992.2697358131409
74.52446543355634%,2002.2796084880829
74.47417901963357%,2012.28972530365
74.42170623988805%,2022.3001172542572
74.36923346014255%,2032.313026189804
74.31676068039704%,2042.3230020999908
74.24023787660151%,2052.333155155182
74.18776509685601%,2062.3428916931152
74.1352923171105%,2072.352928161621
74.08500590318772%,2082.3630130290985
74.03253312344222%,2092.3728890419006
73.95382395382396%,2102.3832256793976
73.90135117407844%,2112.396215200424
73.85106476015567%,2122.4068212509155
73.79859198041017%,2132.419559955597
73.74611920066465%,2142.429842233658
73.69364642091915%,2152.443147420883
73.61712361712361%,2162.453047275543
73.56465083737811%,2172.463194847107
73.5121780576326%,2182.4764285087585
73.46189164370982%,2192.4864139556885
73.40941886396432%,2202.5002269744873
73.33070969434606%,2212.5138561725616
73.27823691460055%,2222.526002407074
73.22795050067778%,2232.536229133606
73.17547772093226%,2242.5463898181915
73.12300494118676%,2252.5562694072723
73.07053216144125%,2262.569743156433
73.02024574751847%,2272.583223104477
72.96777296777297%,2282.596250295639
72.91530018802746%,2292.6062734127045
72.86282740828196%,2302.6161563396454
72.81254099435918%,2312.625953912735
72.78630460448642%,2322.6362709999084
72.70759543486817%,2332.646243095398
72.65512265512265%,2342.656248807907
72.60483624119988%,2352.667587518692
72.55236346145438%,2362.680125951767
72.52612707158161%,2372.693011045456
72.47365429183611%,2382.702870130539
72.4211815120906%,2392.7135190963745
72.37089509816782%,2402.7261748313904
72.31842231842232%,2412.736955165863
72.26594953867681%,2422.7498710155487
72.21347675893131%,2432.7629005908966
72.16319034500853%,2442.775923728943
72.11071756526302%,2452.789225101471
72.05824478551752%,2462.7995839118958
72.005772005772%,2472.813273668289
71.95548559184923%,2482.826021194458
71.90301281210373%,2492.8365576267242
71.85054003235821%,2502.849368572235
71.79806725261271%,2512.8595077991486
71.74778083868993%,2522.8728687763214
71.69530805894442%,2532.8829870224
71.64283527919892%,2542.8928480148315
71.5903624994534%,2552.9026112556458
71.54007608553063%,2562.9130849838257
71.48760330578513%,2572.9251415729523
71.43513052603961%,2582.9364161491394
71.38265774629411%,2592.9495570659637
71.33237133237134%,2602.9599192142487
71.27989855262582%,2612.972916126251
71.20118938300756%,2622.9830605983734
71.14871660326206%,2632.9934787750244
71.09843018933928%,2643.006232738495
71.04595740959377%,2653.0180385112762
70.99348462984827%,2663.029667854309
70.94101185010275%,2673.039803981781
70.89072543617998%,2683.0537972450256
70.83825265643448%,2693.0662293434143
70.78577987668896%,2703.076526403427
70.73330709694346%,2713.0899662971497
70.68302068302069%,2723.1034033298492
70.63054790327517%,2733.115000486374
70.55183873365692%,2743.126224756241
70.50155231973413%,2753.136899471283
70.44907953998863%,2763.150463819504
70.39660676024313%,2773.1628534793854
70.34413398049762%,2783.173170566559
70.29384756657484%,2793.1861987113953
70.21513839695658%,2803.196314573288
70.16266561721108%,2813.2064418792725
70.11019283746556%,2823.2195155620575
70.05990642354278%,2833.2296493053436
70.00743364379728%,2843.240240573883
69.92872447417902%,2853.2528586387634
69.87843806025624%,2863.2631464004517
69.82596528051073%,2873.276746749878
69.77349250076523%,2883.289824485779
69.72101972101972%,2893.3028271198273
69.64449691722419%,2903.3128201961517
69.59202413747869%,2913.323598384857
69.53955135773317%,2923.3361654281616
69.48707857798767%,2933.3461129665375
69.4367921640649%,2943.3573782444
69.35808299444663%,2953.3695216178894
69.30561021470112%,2963.3795495033264
69.25313743495562%,2973.3903596401215
69.20285102103284%,2983.4029920101166
69.15037824128733%,2993.4127984046936
69.07166907166908%,3003.4231102466583
69.0213826577463%,3013.4361069202423
68.96890987800079%,3023.446126937866
68.91643709825529%,3033.4562664031982
68.86396431850977%,3043.466119289398
68.78744151471425%,3053.4761996269226
68.73496873496873%,3063.4865674972534
68.68249595522323%,3073.499529361725
68.63002317547772%,3083.509699344635
68.55350037168219%,3093.5195364952087
68.50102759193668%,3103.52942609787
68.44855481219118%,3113.5394945144653
68.3982683982684%,3123.5495030879974
68.31955922865014%,3133.5615186691284
68.26708644890464%,3143.57298207283
68.21461366915912%,3153.583215713501
68.16432725523634%,3163.596307039261
68.08561808561808%,3173.606148004532
68.03314530587258%,3183.616322517395
67.98067252612707%,3193.626523733139
67.93038611220429%,3203.6395123004913
67.85167694258604%,3213.649859189987
67.79920416284052%,3223.6631643772125
67.74891774891775%,3233.6765048503876
67.69644496917225%,3243.689343690872
67.61773579955398%,3253.6994593143463
67.56526301980847%,3263.710922241211
67.51497660588569%,3273.722799062729
67.46250382614019%,3283.732783317566
67.38379465652193%,3293.744054079056
67.33350824259915%,3303.7554864883423
67.28103546285365%,3313.76682639122
67.22856268310814%,3323.7803835868835
67.20232629323539%,3333.792767763138
67.14985351348987%,3343.803163766861
67.0995670995671%,3353.8165187835693
67.0470943198216%,3363.829943418503
66.99462154007608%,3373.843232870102
66.96838515020333%,3383.8565657138824
66.91809873628056%,3393.8698456287384
66.8918623464078%,3403.883463382721
66.83938956666229%,3413.8965487480164
66.81315317678954%,3423.909703731537
66.76068039704403%,3433.91974234581
66.73444400717128%,3443.9331958293915
66.6841575932485%,3453.946525335312
66.65792120337575%,3463.960209608078
66.60544842363024%,3473.973197698593
66.57921203375749%,3483.986423969269
66.52673925401199%,3493.999449968338
66.47645284008921%,3504.0094196796417
66.45021645021644%,3514.022839307785
66.39774367047094%,3524.032813310623
66.3715072805982%,3534.0431995391846
66.31903450085268%,3544.0567553043365
66.29279811097993%,3554.0694708824158
66.2687480869299%,3564.082689523697
66.2162753071844%,3574.0968499183655
66.16380252743889%,3584.1099722385406
66.13756613756614%,3594.122769832611
66.08509335782063%,3604.1328649520874
66.03480694389785%,3614.147293329239
66.0085705540251%,3624.161465883255
65.98233416415235%,3634.170291185379
65.9560977742796%,3644.1835265159607
65.90362499453408%,3654.1897308826447
65.87738860466133%,3664.2042775154114
65.85333858061131%,3674.211136817932
65.80086580086581%,3684.2255342006683
65.77462941099304%,3694.238760948181
65.7483930211203%,3704.252895593643
65.72215663124754%,3714.2672069072723
65.66968385150203%,3724.2814197540283
65.64563382745202%,3734.295720100403
65.61939743757925%,3744.3095281124115
65.5931610477065%,3754.3236627578735
65.56692465783375%,3764.33775639534
65.51445187808824%,3774.3518476486206
65.48821548821549%,3784.3659360408783
65.46197909834274%,3794.3794643878937
65.41169268441996%,3804.3896696567535
65.3854562945472%,3814.4035794734955
65.35921990467445%,3824.417883872986
65.3329835148017%,3834.4294171333313
65.30674712492895%,3844.4434881210327
65.25427434518343%,3854.4578969478607
65.2302243211334%,3864.4723002910614
65.20398793126066%,3874.4865069389343
65.1777515413879%,3884.4998943805695
65.12527876164239%,3894.514297246933
65.09904237176964%,3904.5274600982666
65.07280598189689%,3914.5406136512756
65.04656959202414%,3924.5535504817963
64.99628317810136%,3934.5666830539703
64.9700467882286%,3944.581159591675
64.94381039835585%,3954.5929992198944
64.9175740084831%,3964.6061928272247
64.86510122873759%,3974.61612033844
64.83886483886484%,3984.6262402534485
64.81262844899209%,3994.639264822006
64.78857842494206%,4004.64959859848
64.76234203506931%,4014.664093017578
64.7098692553238%,4024.6760001182556
64.68363286545105%,4034.68604016304
64.6573964755783%,4044.696061849594
64.60492369583278%,4054.7067539691925
64.58087367178277%,4064.7191438674927
64.52840089203725%,4074.7293899059296
64.5021645021645%,4084.73806476593
64.42345533254624%,4094.7514820098877
64.39721894267349%,4104.765097856522
64.34693252875071%,4114.776209831238
64.32069613887796%,4124.779850959778
64.2944597490052%,4134.792919397354
64.2419869692597%,4144.802676677704
64.21575057938695%,4154.8064041137695
64.16546416546417%,4164.8195061683655
64.13922777559141%,4174.828622817993
64.06051860597316%,4184.839767456055
64.00804582622764%,4194.853605270386
63.95775941230487%,4204.861782073975
63.90528663255936%,4214.873179674149
63.85281385281385%,4224.886282682419
63.800341073068346%,4234.896710634232
63.75005465914557%,4244.908145427704
63.72381826927281%,4254.921402215958
63.671345489527305%,4264.932733535767
63.645109099654555%,4274.946167469025
63.59263631990905%,4284.957770586014
63.54234990598627%,4294.96727848053
63.463640736368006%,4304.98063826561
63.4111679566225%,4314.990558385849
63.35869517687699%,4325.002792358398
63.308408762954215%,4335.017319440842
63.282172373081465%,4345.0296993255615
63.22969959333596%,4355.042562484741
63.2034632034632%,4365.0554666519165
63.150990423717694%,4375.066251277924
63.124754033844944%,4385.080874204636
63.10070400979492%,4395.095365047455
63.04823123004941%,4405.105957746506
62.9957584503039%,4415.1168739795685
62.943285670558396%,4425.13001203537
62.89299925663562%,4435.1429874897
62.84052647689011%,4445.156083583832
62.788053697144605%,4455.166322231293
62.7355809173991%,4465.179552078247
62.68529450347632%,4475.189531087875
62.632821723730814%,4485.1981472969055
62.58034894398531%,4495.209310531616
62.50163977436705%,4505.219646930695
62.47758975031702%,4515.232934474945
62.425116970571516%,4525.241142511368
62.34640780095326%,4535.254480838776
62.3201714110805%,4545.267789840698
62.269884997157725%,4555.280073165894
62.21741221741222%,4565.284407377243
62.16493943766671%,4575.296318769455
62.1124666579212%,4585.310068368912
62.06218024399843%,4595.322797775269
62.00970746425292%,4605.335862874985
61.95723468450741%,4615.347297430038
61.904761904761905%,4625.3593826293945
61.85447549083913%,4635.370942592621
61.80200271109362%,4645.383347272873
61.72329354147536%,4655.396628856659
61.67082076172985%,4665.410246133804
61.62053434780707%,4675.424690485001
61.541825178188816%,4685.43611741066
61.48935239844331%,4695.446354150772
61.4368796186978%,4705.459903001785
61.412829594647775%,4715.471663951874
61.36035681490227%,4725.485273361206
61.33412042502952%,4735.497088670731
61.25541125541125%,4745.50942325592
61.20512484148848%,4755.517915010452
61.15265206174297%,4765.529594421387
61.07394289212471%,4775.542990684509
61.021470112379205%,4785.5559096336365
60.97118369845643%,4795.5659737586975
60.91871091871092%,4805.577874660492
60.866238138965414%,4815.589351654053
60.81376535921991%,4825.598116159439
60.76347894529713%,4835.6082191467285
60.684769775678866%,4845.619476079941
60.63229699593336%,4855.6293885707855
60.58201058201058%,4865.639488458633
60.529537802265075%,4875.650612354279
60.45082863264681%,4885.661566257477
60.39835585290131%,4895.673260450363
60.34806943897853%,4905.686529159546
60.29559665923302%,4915.69980764389
60.21688748961476%,4925.714299201965
60.166601075691986%,4935.7262597084045
60.11412829594648%,4945.739271402359
60.06165551620097%,4955.749818086624
60.009182736455465%,4965.760515213013
59.95670995670996%,4975.772577047348
59.90642354278718%,4985.782713651657
59.853950763041674%,4995.792612314224
59.82771437316892%,5005.803795576096
59.74900520355066%,5015.815988302231
59.69871878962788%,5025.825785160065
59.646246009882375%,5035.836018323898
59.59377323013687%,5045.846044063568
59.54130045039136%,5055.8563051223755
59.491014036468584%,5065.869367361069
59.46477764659583%,5075.88258266449
59.41230486685032%,5085.893099069595
59.35983208710481%,5095.906081914902
59.309545673182036%,5105.916007757187
59.25707289343653%,5115.926304578781
59.20460011369102%,5125.939527511597
59.152127333945515%,5135.9526624679565
59.10184092002274%,5145.96573472023
59.07560453014999%,5155.976251125336
59.02313175040448%,5165.989631414413
58.970658970658974%,5176.001194238663
58.91818619091347%,5186.012368917465
58.86789977699068%,5196.02253818512
58.815426997245176%,5206.032078742981
58.76295421749967%,5216.041535139084
58.71048143775416%,5226.054962396622
58.660195023831385%,5236.065894365311
58.60772224408588%,5246.076462984085
58.55524946434037%,5256.087968826294
58.50277668459486%,5266.099578142166
58.45249027067209%,5276.113250255585
58.40001749092658%,5286.126536130905
58.32130832130832%,5296.139444112778
58.268835541562815%,5306.152645349503
58.21854912764004%,5316.166036605835
58.16607634789453%,5326.176013708115
58.113603568149024%,5336.186002969742
58.06113078840352%,5346.196156024933
58.01084437448074%,5356.203702449799
57.95837159473523%,5366.215973615646
57.905898814989726%,5376.22620677948
57.85342603524422%,5386.239237070084
57.80313962132144%,5396.249231815338
57.750666841575935%,5406.257150411606
57.69819406183043%,5416.269277572632
57.64572128208492%,5426.282389640808
57.595434868162144%,5436.292604923248
57.54296208841664%,5446.302997112274
57.46425291879837%,5456.316062450409
57.413966504875596%,5466.327092885971
57.36149372513009%,5476.339682817459
57.28278455551183%,5486.3534371852875
57.2062617517163%,5496.365823984146
57.15378897197079%,5506.3765251636505
57.075079802352526%,5516.3894629478455
57.02260702260702%,5526.402942657471
56.97232060868424%,5536.416338920593
56.919847828938735%,5546.429268836975
56.86737504919323%,5556.442852735519
56.81490226944772%,5566.456336975098
56.78866587957497%,5576.468652963638
56.738379465652194%,5586.482136011124
56.68590668590669%,5596.492974758148
56.63343390616118%,5606.5068600177765
56.58096112641567%,5616.517041921616
56.50443832262014%,5626.530177354813
56.45196554287463%,5636.542592048645
56.399492763129125%,5646.556457281113
56.373256373256375%,5656.569408893585
56.3229699593336%,5666.5799922943115
56.27049717958809%,5676.592301130295
56.218024399842584%,5686.602706193924
56.16555162009708%,5696.6126873493195
56.1152652061743%,5706.625689268112
56.06279242642879%,5716.636015415192
56.010319646683286%,5726.646057367325
55.95784686693778%,5736.656033992767
55.907560453015%,5746.669135093689
55.855087673269495%,5756.679671525955
55.80261489352399%,5766.692700624466
55.75014211377848%,5776.704833745956
55.699855699855696%,5786.716198205948
55.647382920110196%,5796.7293083667755
55.56867375049193%,5806.739519119263
55.54243736061918%,5816.753270864487
55.4921509466964%,5826.764219760895
55.41344177707814%,5836.776203155518
55.360968997332634%,5846.789427280426
55.31068258340986%,5856.802813529968
55.25820980366435%,5866.815899372101
55.20573702391884%,5876.826706647873
55.153264244173336%,5886.839567899704
55.10079146442783%,5896.852500200272
55.05050505050505%,5906.862730979919
54.998032270759545%,5916.876108169556
54.94555949101404%,5926.889182090759
54.89308671126853%,5936.9029331207275
54.842800297345754%,5946.916020393372
54.79032751760025%,5956.9262154102325
54.71161834798198%,5966.939329624176
54.661331934059206%,5976.952764034271
54.6088591543137%,5986.966136932373
54.55638637456819%,5996.979238986969
54.503913594822684%,6006.989394426346
54.45362718089991%,6016.99923324585
54.4011544011544%,6027.012441396713
54.37491801128165%,6037.020937919617
54.32244523153614%,6047.035377264023
54.296208841663386%,6057.048454999924
54.24592242774061%,6067.059231996536
54.1934496479951%,6077.069233179092
54.140976868249595%,6087.082457304001
54.114740478376845%,6097.092839241028
54.06226769863134%,6107.106010198593
54.011981284708554%,6117.116364955902
53.95950850496305%,6127.129388809204
53.90703572521755%,6137.139126777649
53.85456294547204%,6147.149381637573
53.804276531549256%,6157.159355401993
53.75180375180375%,6167.169214010239
53.69933097205824%,6177.179194450378
53.646858192312735%,6187.1892511844635
53.59657177838996%,6197.199213504791
53.54409899864445%,6207.209888219833
53.49162621889894%,6217.222435235977
53.439153439153436%,6227.232718229294
53.38886702523066%,6237.242558956146
53.33639424548515%,6247.25101852417
53.257685075866895%,6257.262997627258
53.20521229612139%,6267.276250123978
53.15492588219861%,6277.28916311264
53.102453102453104%,6287.300993680954
53.0499803227076%,6297.305601119995
52.99750754296209%,6307.317061424255
52.920984739166556%,6317.329728126526
52.86851195942105%,6327.342588186264
52.78980278980279%,6337.352491617203
52.739516375880015%,6347.363012552261
52.66080720626175%,6357.376480817795
52.608334426516244%,6367.389026880264
52.55804801259347%,6377.399138212204
52.47933884297521%,6387.409602642059
52.4268660632297%,6397.423384904861
52.374393283484196%,6407.435977935791
52.32410686956141%,6417.446923494339
52.245397699943155%,6427.459668636322
52.19292492019765%,6437.472488641739
52.14263850627487%,6447.482776880264
52.06392933665661%,6457.494456291199
52.0114565569111%,6467.506811380386
51.95898377716559%,6477.519557476044
51.882460973370065%,6487.532499074936
51.82998819362456%,6497.543342590332
51.77751541387905%,6507.555862665176
51.70099261008352%,6517.565790176392
51.64851983033801%,6527.576131820679
51.56981066071975%,6537.589250564575
51.517337880974246%,6547.599149227142
51.44081507717871%,6557.6092438697815
51.388342297433205%,6567.619154453278
51.3358695176877%,6577.6300666332245
51.25934671389217%,6587.642661333084
51.206873934146664%,6597.655752182007
51.15440115440116%,6607.665850877762
51.07787835060562%,6617.675836086273
51.025405570860116%,6627.686556816101
50.97293279111461%,6637.699155807495
50.89422362149635%,6647.709549665451
50.843937207573575%,6657.722505569458
50.79146442782807%,6667.7260546684265
50.73899164808256%,6677.740227222443
50.7127552582098%,6687.753589391708
50.68651886833705%,6697.765781402588
50.63623245441427%,6707.778625011444
50.58375967466876%,6717.790778875351
50.531286894923255%,6727.802704572678
50.47881411517775%,6737.816153764725
50.40229131138222%,6747.829250574112
50.349818531636714%,6757.839095115662
50.29734575189121%,6767.850500822067
50.2448729721457%,6777.861922740936
50.168350168350166%,6787.872446298599
50.11587738860466%,6797.882519721985
50.06340460885915%,6807.892482757568
49.986881805063625%,6817.905310153961
49.93440902531812%,6827.916868925095
49.88193624557261%,6837.929526090622
49.80541344177708%,6847.942475795746
49.75294066203157%,6857.9533314704895
49.70046788228606%,6867.966432094574
49.621758712667805%,6877.9792630672455
49.57147229874503%,6887.992495298386
49.51899951899952%,6898.003103494644
49.466526739254014%,6908.016674995422
49.39000393545848%,6918.029194355011
49.33753115571297%,6928.038843154907
49.285058375967466%,6938.050374746323
49.20634920634921%,6948.060277462006
49.156062792426425%,6958.072467327118
49.103590012680925%,6968.082547187805
49.02488084306266%,6978.093335151672
48.974594429139884%,6988.106161832809
48.92212164939438%,6998.119556427002
48.84341247977611%,7008.132620811462
48.790939700030606%,7018.142491102219
48.71441689623508%,7028.152850389481
48.66194411648957%,7038.16579413414
48.609471336744065%,7048.175795316696
48.53294853294853%,7058.186196565628
48.480475753203024%,7068.199109554291
48.42800297345752%,7078.212916851044
48.34929380383926%,7088.225766420364
48.29900738991648%,7098.234312057495
48.22029822029822%,7108.245752811432
48.16782544055271%,7118.256710529327
48.117539026629935%,7128.269066572189
48.03882985701168%,7138.280136108398
47.98635707726617%,7148.293344736099
47.93388429752066%,7158.30585360527
47.85736149372513%,7168.315748691559
47.80488871397962%,7178.326110601425
47.752415934234115%,7188.339389324188
47.67589313043859%,7198.35270357132
47.62342035069308%,7208.365814447403
47.570947570947574%,7218.375886917114
47.51847479120207%,7228.3860647678375
47.44195198740653%,7238.399966001511
47.389479207661026%,7248.410729169846
47.31077003804277%,7258.422412872314
47.260483624119985%,7268.432940483093
47.20801084437448%,7278.446095705032
47.12930167475622%,7288.460502624512
47.079015260833444%,7298.471376657486
47.00030609121518%,7308.482470750809
46.94783331146967%,7318.492696046829
46.869124141851415%,7328.505881547928
46.81883772792864%,7338.516108036041
46.740128558310374%,7348.527645111084
46.68765577856487%,7358.54150056839
46.63736936464209%,7368.555792808533
46.58489658489658%,7378.564927339554
46.506187415278326%,7388.576373100281
46.45371463553282%,7398.587596416473
46.40342822161004%,7408.600159168243
46.350955441864535%,7418.612817525864
46.27224627224627%,7428.626179218292
46.221959858323494%,7438.6390771865845
46.16948707857799%,7448.6491050720215
46.11701429883248%,7458.6591796875
46.06454151908697%,7468.668259143829
46.014255105164196%,7478.68057179451
45.93554593554594%,7488.6924777030945
45.88307315580043%,7498.7028250694275
45.830600376054925%,7508.715784549713
45.78031396213214%,7518.725740194321
45.72784118238663%,7528.739292383194
45.675368402641126%,7538.749366521835
45.622895622895626%,7548.760685920715
45.5988455988456%,7558.774151086807
45.54637281910009%,7568.785559177399
45.493900039354585%,7578.796526432037
45.44142725960908%,7588.806360006332
45.38895447986357%,7598.819876432419
45.338668065940794%,7608.832934617996
45.28619528619529%,7618.845783233643
45.23372250644978%,7628.856017112732
45.18124972670427%,7638.869069337845
45.130963312781496%,7648.882363080978
45.10472692290874%,7658.892754793167
45.05225414316323%,7668.905878067017
44.973544973544975%,7678.915942907333
44.9232585596222%,7688.925916433334
44.87078577987669%,7698.937396287918
44.818313000131184%,7708.949172735214
44.76584022038568%,7718.961866617203
44.74179019633565%,7728.975219011307
44.68931741659014%,7738.989580869675
44.66308102671739%,7749.002754211426
44.610608246971886%,7759.015854358673
44.55813546722638%,7769.0256090164185
44.5078490533036%,7779.035679578781
44.455376273558095%,7789.045701265335
44.40290349381259%,7799.058957338333
44.37666710393983%,7809.0729258060455
44.326380690017054%,7819.087541818619
44.300144300144304%,7829.099318981171
44.2476715203988%,7839.1124355793
44.22143513052604%,7849.12407875061
44.16896235078053%,7859.128666639328
44.118675936857755%,7869.139084339142
44.06620315711225%,7879.152459144592
44.01373037736674%,7889.162799119949
43.987493987493984%,7899.176018238068
43.91097118369846%,7909.18890953064
43.85849840395295%,7919.199118614197
43.80602562420744%,7929.209056377411
43.753552844461936%,7939.219264745712
43.70108006471643%,7949.228934764862
43.65079365079365%,7959.242318153381
43.598320871048145%,7969.252555608749
43.54584809130264%,7979.2624344825745
43.49337531155713%,7989.272497653961
43.443088897634354%,7999.280972480774
43.33814333814334%,8009.292319536209
43.261620534347806%,8019.303524971008
43.18291136472955%,8029.3160836696625
43.13043858498404%,8039.328954935074
43.05391578118851%,8049.340327262878
42.97520661157025%,8059.35324382782
42.92273383182474%,8069.365826129913
42.84621102802921%,8079.3798661231995
42.76750185841095%,8089.392596960068
42.715029078665445%,8099.405690431595
